"","logFC","AveExpr","t","P.Value","adj.P.Val"
"DDX28",0.522591401571917,3.4981439287009,0,1,1
"ACBD3",0.478533188586775,5.26450172740219,0,1,1
"C16orf72",-0.177355652305151,5.5619243268722,0,1,1
"ALG12",0.125390607394754,4.7708658597503,0,1,1
"COL18A1",-0.299968730945242,9.82092934674573,0,1,1
"RBM10",0.133236512990226,5.70336841060146,0,1,1
"ZNF721",-0.483536939868931,3.58180206277048,0,1,1
"C11orf54",-0.281889408189081,6.21506322524946,0,1,1
"CEP63",-0.0458986113476092,4.02958834783681,0,1,1
"EWSR1",-0.610277900552961,7.32999679388989,0,1,1
"CNOT10",0.651411513155538,4.2206776989476,0,1,1
"MTA1",-0.854404823382304,4.96179592052232,0,1,1
"AP2A2",-0.417014039013106,6.24774685532966,0,1,1
"SLC25A10",0.101998312888307,7.02154740913917,0,1,1
"LYSMD4",-0.327381910289182,3.07816988326959,0,1,1
"AFMID",-0.408749890885316,6.46307287352804,0,1,1
"CEP57L1",-0.493533920276898,2.23829251747515,0,1,1
"FANCF",0.535352319167306,3.4825968209652,0,1,1
"SMDT1",0.321328911244376,5.24520492366027,0,1,1
"RUVBL2",0.919959872203605,5.97204227145169,0,1,1
"GDPGP1",-0.0948220523286931,2.17088841770991,0,1,1
"PTTG1IP",0.0757073251052507,7.37924423523968,0,1,1
"DDX41",0.543461315447344,5.91097605337541,0,1,1
"DAZAP2",0.462373483824057,7.31073107196068,0,1,1
"ZNF623",0.271487816651755,4.11381240293956,0,1,1
"CCDC125",-0.18418000413948,4.3780744593363,0,1,1
"BCOR",-0.117155452196499,4.41071347428112,0,1,1
"JRKL",-0.0715502094435196,2.2804765234456,0,1,1
"KIAA2026",-0.773114622737677,3.43522596847224,0,1,1
"CCDC159",-0.496628214032576,4.04486343564157,0,1,1
"SF3A3",0.649188817034642,5.51205296452027,0,1,1
"GTF2H2C",0.153754822109335,3.67190862506234,0,1,1
"ASB7",0.0738507304676137,3.43337016281349,0,1,1
"EP400",-0.664484352252277,4.97498845019304,0,1,1
"COA5",0.0301660910955075,4.43780543594736,0,1,1
"PSMG1",0.196255297914479,4.1919746138119,0,1,1
"PRR14L",-0.337112889043923,4.50527406988495,0,1,1
"SETD3",0.157448411939218,5.43661882171933,0,1,1
"ZNRF3",0.199843527104496,4.15843066570429,0,1,1
"TANGO2",-0.315935267580704,4.0179712638772,0,1,1
"SFXN4",0.264594175014775,4.64922403794404,0,1,1
"FAM167B",0.295203273326205,1.85180093010787,0,1,1
"MRPL54",0.461693609054778,5.04368621731877,0,1,1
"ZNF438",0.0636802085073356,2.5906533388083,0,1,1
"HMCES",0.430928761694406,5.56546715861261,0,1,1
"DGCR6",-0.0479112037073408,4.00269058209988,0,1,1
"ZNF530",0.347323285845858,0.559867527027695,0,1,1
"NDUFB1",0.417711141519228,5.61868904650671,0,1,1
"CMTM4",-0.0624218806582602,3.318997479446,0,1,1
"TMEM50A",0.990682385972177,5.7779307075098,0,1,1
"TBK1",-0.00258191799890817,4.36460319894742,0,1,1
"TBL3",0.593768812214158,5.25700218725959,0,1,1
"KREMEN1",0.239455326129542,2.82888192971381,0,1,1
"TUBA8",-0.0528026172162239,1.46736200961219,0,1,1
"RBM12B",-0.30152247534965,3.13554244375855,0,1,1
"BTBD9",0.386543490097911,3.27458318670818,0,1,1
"GPR39",0.332460665586743,2.43641360673803,0,1,1
"TOB2",-0.401660950821099,5.48304035514238,0,1,1
"TTC32",0.0574472800606678,1.99416495288955,0,1,1
"SMTN",-0.763113047326146,4.80237984810252,0,1,1
"PTP4A2",0.30486730111368,6.65520188706074,0,1,1
"ACTG1",0.760651456811074,10.2046202846869,0,1,1
"DENND5A",0.0483611148347105,4.95853809155882,0,1,1
"DIABLO",0.49701162498214,5.25704551862557,0,1,1
"VPS33B",0.253147430203862,3.40546293175398,0,1,1
"UQCR10",0.877141532157529,6.24324247339581,0,1,1
"FAM120C",0.190164772458645,2.74037539087531,0,1,1
"EIF3C",0.789572504595426,7.97855504366602,0,1,1
"NIPSNAP1",0.246156214569506,7.58086148245331,0,1,1
"LRTOMT",-0.244521212518378,2.74232567056999,0,1,1
"CRELD2",-0.714749157371591,5.73342362511549,0,1,1
"SCFD2",0.379050575608181,3.19269389196164,0,1,1
"UBE2F",0.193980965772514,4.95735784462151,0,1,1
"KCNJ12",0.102197732512894,-1.60774824528936,0,1,1
"PPP1R2",0.625571585594237,4.57767725400132,0,1,1
"PGP",0.412087230186736,4.18752805378073,0,1,1
"C22orf46",0.137914021178523,3.67707748195244,0,1,1
"SNRNP35",0.710869026073545,4.15254363749136,0,1,1
"IRAK1",0.695109112172768,6.5530869880658,0,1,1
"TM2D3",-0.208015936541477,5.11138965863411,0,1,1
"TSSC4",0.328241403101033,4.8393727159226,0,1,1
"CSF1",-0.302275514595969,4.6729120257257,0,1,1
"TOP1MT",0.387728551689796,5.14225311451216,0,1,1
"COPB2",0.255265648995942,6.63192461306918,0,1,1
"THAP7",-0.0185819388725115,4.66611305741073,0,1,1
"KNTC1",0.331234472879122,3.12425556075161,0,1,1
"TXNRD2",-0.115528419046251,5.824008545919,0,1,1
"FOXO4",0.323555869325346,3.66412743439781,0,1,1
"PROS1",-0.573194914353363,7.40920956092725,0,1,1
"HDDC3",0.59636125614462,4.00638310061373,0,1,1
"XPOT",-0.0525217345080131,5.97157078522856,0,1,1
"TMEM173",-0.44364473553096,3.47519669849349,0,1,1
"KRBA2",-0.401317364413177,-0.721487732940063,0,1,1
"MED12",-0.0444250263912274,4.63759762135646,0,1,1
"SEPT9",0.455208185372576,7.58375057306577,0,1,1
"ZBTB40",-0.85269681472792,3.98011327516869,0,1,1
"EIF4ENIF1",-0.00932810972844544,3.92942404760769,0,1,1
"APOBR",0.0628874488822815,2.31623847899183,0,1,1
"ATL3",-0.117593995048039,5.81482449674129,0,1,1
"NDUFA12",0.934098209639037,5.06218757249421,0,1,1
"UBE2G2",-1.11977024913219,5.89929145270309,0,1,1
"TMED9",0.689758540800647,7.77822829304777,0,1,1
"TMEM186",-0.0701346728283783,3.34694182364287,0,1,1
"BTBD6",-0.426043144426186,4.9456470445966,0,1,1
"H1FX",0.218921918179914,6.10866778580373,0,1,1
"RBM43",0.0636744493843442,2.48494620915808,0,1,1
"SUMO3",0.311995676513616,5.89772565451564,0,1,1
"PTRHD1",0.596187900860474,3.72130968113481,0,1,1
"ZFP90",-0.113858627244065,3.12002255631956,0,1,1
"NOC4L",0.59933512105816,4.13545488065881,0,1,1
"NDUFA6",0.907019956538173,6.02621262463842,0,1,1
"TMEM106A",0.0483793579291492,1.37896525092451,0,1,1
"SIVA1",-0.73625886841489,5.68560203856851,0,1,1
"BRI3BP",0.538589072222141,4.31673813397053,0,1,1
"DGAT1",-0.0549070885608396,6.18615451994342,0,1,1
"AP3M1",0.278751048140765,5.10973692454397,0,1,1
"UBOX5",0.362844605443008,3.18580074731995,0,1,1
"MAFF",-0.0213467421457008,4.12486688623163,0,1,1
"BRF1",-0.523453657588358,4.64170651657624,0,1,1
"CIB1",0.184622778138736,6.59868220670028,0,1,1
"NELFA",0.0605271877340456,4.28125362240381,0,1,1
"INTS5",0.348816075101157,4.56385520917279,0,1,1
"RPS27L",0.339424311539581,6.03731096300494,0,1,1
"FAF1",0.612098277853437,5.17525571383316,0,1,1
"HSF1",0.406347159749388,6.25701132374141,0,1,1
"C6orf120",-0.0457263384010043,4.22382498591843,0,1,1
"PURA",-0.0478156186029866,4.33446615228754,0,1,1
"LRRC37B",-0.293334178224654,1.47712736577284,0,1,1
"DDX51",-0.504349614053472,4.21956180973668,0,1,1
"ZNF445",-0.765735207135675,3.92326521981727,0,1,1
"PGBD2",-0.854547427614835,2.2073267954778,0,1,1
"RAB11B",0.00622760991411386,6.58319585735623,0,1,1
"PRMT3",0.26419439203055,3.12870852865052,0,1,1
"PPIL6",0.065282412227766,-1.46748668935606,0,1,1
"ZNF74",0.222830152017152,2.79706536466901,0,1,1
"ZBTB37",-0.0982101580239316,3.70114380808452,0,1,1
"CCDC137",0.323656118080885,4.24324983300786,0,1,1
"GAS2L1",-0.0769097178111364,4.31730788932383,0,1,1
"ATP6V0A2",0.0212248369222685,3.62904333109901,0,1,1
"HGS",0.0573485656324504,6.32547465648001,0,1,1
"TNFAIP8L1",0.116151201419043,5.77799599369965,0,1,1
"RAD51D",0.0849604824980923,3.06041221502107,0,1,1
"MAPK11",0.257959487936154,2.54456975714656,0,1,1
"SP140L",-0.819910210039173,3.87737694853117,0,1,1
"MRPL30",0.615392836343593,4.69206754123223,0,1,1
"TARSL2",-0.446590415822312,2.6963882255941,0,1,1
"METTL7A",0.308460526357974,8.48329212040682,0,1,1
"SH3BGR",-0.136124544028898,1.44441124559289,0,1,1
"FAM174B",-0.0140506190576608,2.61671536609929,0,1,1
"TMEM179B",0.60526220500674,5.28734801234073,0,1,1
"FAAP100",0.026556850904945,5.22501827033033,0,1,1
"BRCC3",0.505629394909971,3.56572623863023,0,1,1
"NR2F2",-0.387201657645521,5.22622233524385,0,1,1
"SP1",0.0775865537437799,5.76860635333252,0,1,1
"MRPL40",0.567161636158795,5.38125254600143,0,1,1
"P4HB",0.46219020519305,11.0341520592737,0,1,1
"PSMD13",0.598385602332828,6.51002227004407,0,1,1
"UBE2L3",0.478083628743335,6.27393397491209,0,1,1
"BRWD1",-0.483792219765485,5.17809009296002,0,1,1
"SNAI3",-0.149423170600971,-0.855785353068898,0,1,1
"ZBTB3",0.217151272125701,1.56217035627347,0,1,1
"MYBL1",-0.136337986513936,1.64841743399738,0,1,1
"DRG1",0.896667240996393,5.30884614525688,0,1,1
"ANKFY1",-0.751570519991141,4.88362083455436,0,1,1
"YTHDF3",0.0672862272437689,5.92073689076315,0,1,1
"ZNF696",0.20139301045161,2.3998897679559,0,1,1
"CXorf38",-0.135649101768996,3.85618935510846,0,1,1
"KCNIP4",-0.114299526414689,-2.16291958222344,0,1,1
"MORF4L1",0.108929317409854,7.17113975364146,0,1,1
"WDR53",0.377293775026266,2.35225975506706,0,1,1
"DMWD",0.294291097872875,3.81018132463744,0,1,1
"PIGP",0.683584726455473,3.72960479277468,0,1,1
"PCYT2",0.228356226234034,7.4147115480202,0,1,1
"DNAH14",-0.0534732180049287,2.3015060753444,0,1,1
"EVI2B",-0.16363531048688,2.08891820949238,0,1,1
"THNSL1",-0.159452495424408,3.82416757761958,0,1,1
"TRIM69",0.451450268235456,4.14766380639502,0,1,1
"ATP6V0C",0.354586625544841,6.85137941073175,0,1,1
"LAMP1",0.698295907868542,8.38601257819071,0,1,1
"KLHDC8B",0.28979643423818,4.02048105801862,0,1,1
"SETD4",-0.945520539510751,3.10816195443107,0,1,1
"ZNF267",0.00675879322221196,2.32001394397287,0,1,1
"IRS2",-0.153275729671393,6.03627023446927,0,1,1
"BICD2",-0.353687222879646,4.17270131768701,0,1,1
"TMLHE",0.396543778574815,3.34231883202757,0,1,1
"LRCH3",-0.482674197117689,4.26344414465119,0,1,1
"ZNF566",-0.393863871788276,2.13704431351454,0,1,1
"ZNF529",-0.712963861227911,2.88540169912033,0,1,1
"ZNF284",-0.620725076985724,0.695856899834461,0,1,1
"AIDA",0.897358656513624,5.93796323559422,0,1,1
"CYP2R1",-0.00708492602037758,3.20106158890193,0,1,1
"ANKRD46",-0.0410692807532138,4.43265561076758,0,1,1
"PIP5K1C",0.00205101084154258,4.42431630885193,0,1,1
"ZBTB6",-0.0332415441947904,2.48804644553642,0,1,1
"WWOX",0.296941500754389,3.19928307502959,0,1,1
"POLR1D",0.182254171393639,5.65946905203666,0,1,1
"ZNRF1",-0.195124917187302,4.60623835692627,0,1,1
"BLOC1S4",0.411099827164078,3.35120718838884,0,1,1
"ZNF749",0.140020933867109,1.32582830762584,0,1,1
"ZNF17",0.0469178417034304,1.4166934869684,0,1,1
"PPP1CC",0.677404945872727,6.16434828676732,0,1,1
"ZNF555",0.223998430202218,1.68548784104524,0,1,1
"BACE1",-0.131568619266804,5.4633546350808,0,1,1
"RXRA",-0.764455419918048,7.65107210446221,0,1,1
"KRT10",-0.235746100351437,4.08696602625658,0,1,1
"NKRF",-0.24637069749522,3.24774483629853,0,1,1
"KPNA4",0.228594480179097,5.76356209872521,0,1,1
"ZNF197",-0.0334188521529302,3.32485302319211,0,1,1
"GNG2",-0.168755206356674,2.40185545239821,0,1,1
"BTN3A2",0.337388260741747,4.84240683898614,0,1,1
"ZNF396",0.180529451722739,0.44295803078222,0,1,1
"TMEM222",-0.0811090374686714,5.21772510999013,0,1,1
"ARHGAP30",-0.0999853496551126,2.98657139844806,0,1,1
"SEPT10",-0.44403480763234,4.97467393838262,0,1,1
"SMYD4",-0.617095916160539,2.80249079305768,0,1,1
"GPATCH8",-0.622468066693798,4.59362499680575,0,1,1
"NF2",0.377137732473064,4.54697611974167,0,1,1
"UBE2H",0.379983537908812,6.38476385691357,0,1,1
"KATNA1",0.346909366395099,2.879787820818,0,1,1
"ARAP1",0.137268577527943,6.21647068996901,0,1,1
"ZFP91",0.0476188846389389,5.5475119856687,0,1,1
"BCDIN3D",0.153141766671419,2.43727093221262,0,1,1
"LYRM7",-0.0935749109671895,3.61737568410057,0,1,1
"BCR",0.108571454167295,5.62728468562317,0,1,1
"SPIN4",0.0171386208167306,0.96875462417938,0,1,1
"SPIN2B",-0.155865523162308,1.63386463757135,0,1,1
"ZNF397",-0.59058403570767,3.80030987528384,0,1,1
"ZSCAN30",-0.886905261764653,2.9241836140622,0,1,1
"TPCN1",-0.643783806205999,5.73377919539022,0,1,1
"HEXIM1",-0.404415201341513,5.1054387869687,0,1,1
"TMEM17",0.392874863650787,0.612078483195921,0,1,1
"ZDHHC17",-0.746618934476276,3.80087831414162,0,1,1
"KANK3",-0.357449440886901,2.07361529804395,0,1,1
"PTRH1",0.397791198328588,2.80363826020632,0,1,1
"TMEM216",-0.0655323785801587,1.86866062842194,0,1,1
"RPS19BP1",-0.114539219327981,5.84962368123351,0,1,1
"TEAD1",-0.500325486406783,4.99123493512398,0,1,1
"PLCD1",-0.110725669953129,3.32421342225702,0,1,1
"ENTPD5",0.398449527058619,7.27239627749716,0,1,1
"MITF",-0.226152656786703,1.50844374890127,0,1,1
"CMC1",0.174447958708821,4.44568593914168,0,1,1
"RNF220",0.176704437931797,5.4470797274794,0,1,1
"SHTN1",-0.33086831610794,5.56736264667186,0,1,1
"GCNT1",0.0458399620470349,0.475368458509712,0,1,1
"SESTD1",0.547008807536014,4.24760486164558,0,1,1
"FNBP1",-0.00200038318527085,4.92086372469427,0,1,1
"RSBN1L",-0.216860125799439,4.04575139709945,0,1,1
"TAF9B",0.648157514863728,3.68855959492511,0,1,1
"CHP1",0.0426423688160771,7.49672330920453,0,1,1
"GJA4",-0.11433473260175,3.36069087379843,0,1,1
"PTMA",0.736863525048863,8.97306438661085,0,1,1
"HSPA14",0.19186382140385,3.66103229190447,0,1,1
"SIRT7",-0.52617403703821,4.34442684198875,0,1,1
"IFT140",-0.609991744560249,2.83660519879811,0,1,1
"USP7",-0.0962520181810298,6.22531371068341,0,1,1
"MAGEH1",-0.293848794635451,3.05449346128732,0,1,1
"TET3",-0.76862810427514,3.75787444582129,0,1,1
"EXD3",-0.605432534427201,3.07661462724741,0,1,1
"C17orf97",-0.00369249859628917,0.754126294324092,0,1,1
"ZKSCAN4",0.15889508093361,1.74023720962463,0,1,1
"DHRS4L2",-0.344227801662462,5.48385708800042,0,1,1
"VMAC",-0.401733018247236,1.65937335506709,0,1,1
"B3GLCT",0.157747799803003,2.63035016063934,0,1,1
"TMEM203",0.248685662213723,5.2145280214887,0,1,1
"TCEA1",0.512408888545166,6.46944662294039,0,1,1
"NHEJ1",0.485153712669092,3.31968454931548,0,1,1
"FANCA",0.390002365585098,3.39645898755698,0,1,1
"SECISBP2",-0.465679529110242,5.24738445167176,0,1,1
"MCRS1",0.347386114271536,5.21794244015455,0,1,1
"FANCM",0.220111400442303,1.27473440273355,0,1,1
"ZFP69",0.286952467467353,1.20769504411235,0,1,1
"EIF4EBP1",-0.202090556775392,4.89776932812848,0,1,1
"CCDC157",-0.771208636306273,0.77947887962491,0,1,1
"FAM122A",-0.585299256757163,3.80897834291615,0,1,1
"CYHR1",0.204223198296106,5.95812316509571,0,1,1
"RINL",0.176604449741628,2.82645069642407,0,1,1
"UBQLN2",-0.0365452667709558,5.02407213668539,0,1,1
"RILPL1",0.20505195079535,2.89355773274156,0,1,1
"C11orf95",-0.546622856158908,4.01764548337992,0,1,1
"GPR89B",0.19417213168524,4.29022281072616,0,1,1
"AGRN",0.699951929435048,6.89614183231009,0,1,1
"TMPPE",0.11790743145805,-0.50396330087829,0,1,1
"ZC3H6",-0.597602132275909,2.55290883524869,0,1,1
"PRKAR1B",-0.126704412471474,3.7290013694669,0,1,1
"NUTM2B",-0.0431594382119294,0.107930473941901,0,1,1
"TUBB4B",0.754855372566396,7.2783001827609,0,1,1
"COMMD6",0.769847184312925,5.20652118283523,0,1,1
"HYKK",-0.00437135737662397,1.92710812452702,0,1,1
"ZNF383",-0.118683305458928,2.24451111314395,0,1,1
"CENPP",0.0314666054861164,1.98302643992977,0,1,1
"C3orf62",-0.316053582946048,2.79093099381236,0,1,1
"ZNF559",-0.324445014537962,2.3819098123804,0,1,1
"GTF2F2",0.339154907304567,3.6626595619169,0,1,1
"FOCAD",0.431142994704189,3.75117320782851,0,1,1
"CHM",0.0978639058496156,3.41365152174033,0,1,1
"BLOC1S5",0.506705674472865,3.68665186364552,0,1,1
"FAM83G",-0.552524849392177,5.22830642927378,0,1,1
"SRSF10",-0.576353977291931,5.66673555464971,0,1,1
"DUSP28",-0.832331731046033,1.71155834013385,0,1,1
"NBR1",0.570328413095639,6.92039264841441,0,1,1
"NDOR1",-0.480310994270446,2.80290259354123,0,1,1
"CFAP54",-0.130159991391145,-3.0028778698332,0,1,1
"DPYD",-0.316450973814635,5.19765147973035,0,1,1
"S100A16",0.120013678293356,6.61719245463632,0,1,1
"PTAR1",-0.672110307756848,4.6265677546131,0,1,1
"UROS",0.0778238456164839,5.1745887245689,0,1,1
"ZDHHC9",0.446003744019416,6.30785894533815,0,1,1
"ZBED6CL",0.176044052365369,3.89784558955505,0,1,1
"SMIM15",0.421007783432848,5.37177024242852,0,1,1
"TMEM120B",-0.771763229753922,3.77490899026112,0,1,1
"NOXA1",-0.369354310550909,2.82154021480393,0,1,1
"ZNF548",-0.428165160525333,2.85100500567595,0,1,1
"MTF1",-0.259432955708973,3.11332640620454,0,1,1
"TMEM201",0.56818923310362,3.07975091878669,0,1,1
"NHLRC3",-0.625842985659198,4.30269143100025,0,1,1
"SLX4",-0.380084948477369,2.5344127096565,0,1,1
"FAM78B",0.0728316941638473,0.842536914062966,0,1,1
"ZNF563",0.280557939670375,2.77727919311742,0,1,1
"MSL1",-0.602956557435217,5.72428252588826,0,1,1
"TRMT2B",0.0280784309386579,3.09446592801045,0,1,1
"HACD4",-0.271291234463494,0.370415670848308,0,1,1
"FAM120AOS",0.255472019191706,4.51098964812231,0,1,1
"NOC2L",0.12285533379027,6.16464247482682,0,1,1
"NELFB",0.325117301589339,5.60625556138378,0,1,1
"KCTD21",-0.096612590287803,4.51289189574125,0,1,1
"ZNF567",-0.535904421348829,1.39725047758653,0,1,1
"NDUFA4",0.852834435088689,7.5187061820341,0,1,1
"RNFT1",-0.222242379850427,3.76599487459605,0,1,1
"H1F0",0.768732897394917,8.0574974013178,0,1,1
"LITAF",0.287501488446246,6.90539548993801,0,1,1
"TMEM120A",0.306508826350439,6.16620007708809,0,1,1
"ARID2",-0.156310200959056,3.64210823528552,0,1,1
"SF3B3",0.328934473794796,6.20989264773704,0,1,1
"BLOC1S3",0.661406318893897,3.65525821217563,0,1,1
"ZNF573",0.0482569651633492,-0.887923604388975,0,1,1
"FAM47E",-0.464884408089356,1.26214595281283,0,1,1
"ZNF527",-0.22821287264407,1.57879285880252,0,1,1
"ZNF33A",-0.361988383291273,4.86119340185591,0,1,1
"BTBD8",0.128209577270748,-3.29284542062304,0,1,1
"MAOA",-0.0703423042247131,6.95854187507978,0,1,1
"C15orf61",0.443701195428508,2.64715088109421,0,1,1
"TSPYL1",-0.328566244253573,5.74119291320088,0,1,1
"PNRC2",-0.040627236804478,5.33351253965131,0,1,1
"RRP7A",0.569602812065172,5.53079352888937,0,1,1
"LIN54",0.0321140169082805,3.2310742896312,0,1,1
"FAM53B",0.460698373952512,3.74449806515924,0,1,1
"NEMP2",0.257599530253101,2.00837736701844,0,1,1
"HMGB1",0.32027158341984,7.61362864488348,0,1,1
"BLOC1S2",0.187489860157408,4.58495295615055,0,1,1
"TDRD7",0.434114093458513,3.63945055256419,0,1,1
"SPATS2L",0.760180493711712,6.72443046169463,0,1,1
"ZNF250",0.30687788793635,2.34959993201613,0,1,1
"ZNF79",0.097298595121543,1.64804416697864,0,1,1
"STK40",-0.834585837825971,5.62108358370432,0,1,1
"TMEM63A",-0.603515059283343,5.85411063230046,0,1,1
"MPHOSPH8",-0.623565643050333,4.75533601894679,0,1,1
"ZNF766",0.640113745091459,3.20911790608256,0,1,1
"LCOR",-0.411172169257754,3.72589547219158,0,1,1
"SUPT5H",-0.202314667126021,6.8616379404103,0,1,1
"XPNPEP3",-0.558528636104722,4.48108754744505,0,1,1
"ZNF107",-0.161488429177076,1.43123467318554,0,1,1
"ZNF836",0.363829246908258,1.11241862939269,0,1,1
"NIF3L1",0.607055608082805,3.79727640470635,0,1,1
"IARS",-0.277965211962687,5.85811546122046,0,1,1
"POM121",-0.679168751859795,5.64901685578892,0,1,1
"ZBTB44",-0.0396547400089586,4.94179130524037,0,1,1
"GIMAP5",0.180049505607491,3.43176977927562,0,1,1
"ZNF565",-0.208880974505453,1.06888806741955,0,1,1
"WDR5",-0.210349533893062,5.40977997038481,0,1,1
"LONP1",0.296067048846263,6.93154564349528,0,1,1
"TRRAP",-0.0954910035078624,5.2430481798171,0,1,1
"ZNF34",0.234313383732299,2.24703257742252,0,1,1
"ZNF140",-0.39022516094692,3.42586903776793,0,1,1
"PTPN1",-0.160149462287644,5.11206863033145,0,1,1
"EPHB4",0.268865195860216,6.17593029256801,0,1,1
"ZNF765",-0.261654167925467,2.15731686687522,0,1,1
"ZNF124",0.0730372613760777,0.627198713584914,0,1,1
"XRCC6",0.844301506427873,7.57589225439538,0,1,1
"PPP1R26",-0.503406463350135,4.00818058733594,0,1,1
"ZNF569",0.139593622534317,1.65926391351998,0,1,1
"YRDC",0.0836019915999309,3.59218934745616,0,1,1
"ZNF777",0.525409305974469,3.8895933563694,0,1,1
"PIK3R4",-0.123749806556982,4.55615372967285,0,1,1
"ZNF605",-0.751590345306567,3.30437405564003,0,1,1
"TRAPPC2",-0.0163628257896624,3.30470452292629,0,1,1
"ZNF799",-0.619056251609512,2.05514382388187,0,1,1
"SIAH1",-0.746050995982704,4.25418125152874,0,1,1
"C20orf96",-0.114957948703686,1.77471150462433,0,1,1
"IPO4",0.340623066854082,5.02141142354174,0,1,1
"NCOR2",0.0115514824791276,6.1981885749653,0,1,1
"PRPF40A",0.141007675476952,5.6334306408151,0,1,1
"GDAP2",-0.347912383071855,3.33491812081856,0,1,1
"TCEAL3",-0.0942464409820225,2.09884742580257,0,1,1
"ANAPC7",0.169046452995177,5.04259470157972,0,1,1
"TPK1",-0.434946226941575,1.29926407210097,0,1,1
"NACA",0.848745218062598,8.7466472894803,0,1,1
"MYO18A",-0.615841368400987,7.27146916291863,0,1,1
"PLXNB2",-0.0443561277629545,8.09633886304048,0,1,1
"MYO6",-0.2953195509208,5.0545099653736,0,1,1
"HDAC2",0.508587962062791,5.01076490991484,0,1,1
"ZNF782",-0.400340972941793,1.19975289480514,0,1,1
"ZNF846",0.0697392530770307,1.69041712420198,0,1,1
"TCF4",0.0889073819613313,3.70032464232966,0,1,1
"SDHAF3",0.107078967032135,3.26163163775143,0,1,1
"RABL6",-0.441057621991655,4.9522573089233,0,1,1
"ZNF136",0.207800882085151,1.96583070316906,0,1,1
"ZKSCAN5",0.263659022009953,3.42274774553816,0,1,1
"TRAPPC4",0.018422249139479,4.76436893528849,0,1,1
"TECPR2",-0.439714580802316,3.73115384224832,0,1,1
"ZFP62",0.0419124402317004,3.43303113722725,0,1,1
"ERI2",-0.394926526650017,3.62330399894755,0,1,1
"ZNF33B",-0.14500780983986,4.09592229152343,0,1,1
"ZNF512B",-0.590650086153365,5.27992218589829,0,1,1
"AMZ2",0.330851999028074,4.77391549350551,0,1,1
"ZNF431",-0.22567841252922,1.35348444732214,0,1,1
"NF1",0.0502156415123487,5.18183542975346,0,1,1
"VKORC1L1",0.293997434927359,5.26662257310238,0,1,1
"DAPK1",-0.656069416420876,5.40356373415829,0,1,1
"CD47",0.479529233332098,5.26470772917141,0,1,1
"TLE1",0.15526657986217,6.3760484556951,0,1,1
"MAML3",-0.212860736982412,2.76375046281821,0,1,1
"STRN3",-0.870842954885842,4.40401012245657,0,1,1
"ZSCAN16",0.476905945913632,1.61614780154294,0,1,1
"MVB12B",0.207694640089483,3.51130414362063,0,1,1
"C6orf106",0.479111305235869,7.60658384047596,0,1,1
"PPTC7",-0.172920294286814,4.69288400544296,0,1,1
"NHLRC2",-0.958738509453303,4.48199614736745,0,1,1
"KPNA5",-0.627062714962317,1.65870106206406,0,1,1
"ARHGEF12",-0.390686397105892,7.06182326434669,0,1,1
"PDLIM7",0.128579311350114,4.02736469981481,0,1,1
"SRGAP1",-0.0111224141213904,2.0498852233264,0,1,1
"FAM3C",-0.307073777282612,5.30288937349648,0,1,1
"NOP9",-0.349775564028332,5.10382544092396,0,1,1
"AP2A1",0.124263933695482,6.68367666401718,0,1,1
"ZNF585A",0.0121350052100722,2.24345996087049,0,1,1
"FUT11",-0.383216612919561,2.68948411601035,0,1,1
"WDR5B",-0.363643084829711,2.81408704316954,0,1,1
"WDR45",-0.190601866756265,5.8040525042932,0,1,1
"METTL9",0.39696183964234,4.34289278580662,0,1,1
"ZNF138",0.561117379373352,1.98778351013232,0,1,1
"ZNF429",-0.221381479680245,1.47573632423061,0,1,1
"SERTAD1",-0.0428091199148395,3.63747319197156,0,1,1
"ZNF100",-0.342268928810058,1.18568911887624,0,1,1
"CXorf40B",-0.151850238850381,4.24158535385074,0,1,1
"ZNF398",0.292294402985437,3.35033027938577,0,1,1
"ZSCAN25",0.130178892611644,3.0530906005902,0,1,1
"ANXA6",-0.0600217832350491,7.48671052065998,0,1,1
"ZNF441",-0.705600627260237,2.01462422506609,0,1,1
"GMFB",0.398451710052217,5.14364572034377,0,1,1
"ZNF420",0.104031511274922,2.06427628682741,0,1,1
"ZMYM1",-0.542726041794812,2.31738192313537,0,1,1
"ZSCAN26",-0.22861110664033,2.80595008326642,0,1,1
"MAFG",-0.463977370398275,4.30076900468583,0,1,1
"ARRDC1",-0.823731468617283,4.9481396430251,0,1,1
"KIAA1671",-0.533757816050778,5.93388506183835,0,1,1
"IGF2R",0.274193956687737,7.08772960812477,0,1,1
"DYNC1H1",0.650329938004111,7.23412129074818,0,1,1
"PCBP2",0.514088738469095,8.49733231395925,0,1,1
"ZGPAT",-0.577399928409958,5.74871742951057,0,1,1
"PGAP1",-0.402040342864677,2.31396983299099,0,1,1
"ABCB8",0.0829544738704611,5.44822488432664,0,1,1
"SND1",0.982660347622419,7.65287797563089,0,1,1
"ZNF785",-0.644858787308937,2.35239919554865,0,1,1
"NEK5",-0.0408415764441711,-0.90154261434963,0,1,1
"PSMD12",0.188055923094353,5.64648553542592,0,1,1
"NOL4L",-0.441973002823788,3.57803181196391,0,1,1
"CYSRT1",-0.248706432084786,-0.58062532112518,0,1,1
"C1D",-0.0857611893281369,4.03375063556249,0,1,1
"TBC1D9B",-0.113759544705643,6.86690746107665,0,1,1
