"","logFC","AveExpr","t","P.Value","adj.P.Val"
"DCP2",-0.894160698895074,4.88092014312631,0,1,1
"RPL38",0.426278508348666,9.27598771821236,0,1,1
"SSH3",-0.0399275424125456,6.13410325070309,0,1,1
"CES2",-0.719821515827821,5.06364246234987,0,1,1
"SP3",0.0605570317315527,6.39577932699014,0,1,1
"ZNF621",-0.962659252243501,4.28874236036098,0,1,1
"NADSYN1",-0.77560905929699,5.93647476259895,0,1,1
"DHCR7",0.0470985210864407,6.39035587655431,0,1,1
"ANKRD13D",-0.516119864449801,5.28727302967819,0,1,1
"OXSR1",-0.22972079966928,5.60789792363367,0,1,1
"PHF8",-0.408371165607567,6.02610658234178,0,1,1
"KAT5",-0.179768204789132,5.67726246838286,0,1,1
"DCAKD",-0.0925938021043882,5.27538599180534,0,1,1
"TADA2B",-0.511193315030326,4.86960499731736,0,1,1
"RELA",0.286827760038913,7.30790020434781,0,1,1
"ZNF680",-0.204294025902547,3.81828637532315,0,1,1
"COQ2",0.291406217944937,3.37494669808119,0,1,1
"TRMT112",0.509054758763709,7.18690107691957,0,1,1
"KDM2A",0.126847107986571,7.58295498015274,0,1,1
"ADCK5",-0.193818427252781,3.96969949061979,0,1,1
"NOC3L",-0.00749372338196874,4.2119570452337,0,1,1
"RAPH1",0.361435458799933,3.8587310686149,0,1,1
"GLRX",-0.0469757793117322,3.52119018070336,0,1,1
"IQCB1",-0.429520624502982,4.7134421259734,0,1,1
"MMRN2",-0.348637572090336,4.418734666233,0,1,1
"MZT2A",0.0145039561569273,5.51100678562249,0,1,1
"TNKS",-0.820545059063997,5.61465465813909,0,1,1
"ZBTB21",-0.880364880070874,4.22702050809068,0,1,1
"THAP2",0.135869328921742,3.0834544411333,0,1,1
"VEGFB",0.460380418892722,6.64158244162612,0,1,1
"PEAK1",-0.62806522538086,5.42384098252799,0,1,1
"GMPPB",-0.20979626485138,5.02093763367087,0,1,1
"MOB1B",-0.644126462043501,4.71396656509594,0,1,1
"ZNF622",0.440470958616244,4.68931962069928,0,1,1
"NABP1",-0.647190981618868,3.98076459880236,0,1,1
"ADGRF3",0.243480950650698,-0.849436833650654,0,1,1
"CCDC106",0.496960225405817,4.3446493508603,0,1,1
"PC",-0.273916126743512,4.13621372766992,0,1,1
"SCAI",-0.485551638540162,3.98751226484781,0,1,1
"NMNAT1",0.534402108336698,3.00325089341829,0,1,1
"SLC19A1",-0.424308404213194,4.49508005226951,0,1,1
"RCE1",0.688507900193627,5.00224054120827,0,1,1
"EIF1AX",-0.161230507452984,7.03760933326882,0,1,1
"PSMD1",0.887315168759022,6.40988242523964,0,1,1
"HEG1",0.00235201819394959,5.62783400637627,0,1,1
"TOMM20",0.590778969705201,8.07409553601411,0,1,1
"AGFG1",0.381305029463401,6.16548738053508,0,1,1
"CNP",0.149083829492125,6.33670040826767,0,1,1
"EIF1",-0.911148375919298,8.65002321270178,0,1,1
"RNF213",0.351398081039724,7.7877374675869,0,1,1
"PLK3",-0.063157028539373,4.31687212481371,0,1,1
"DPY19L1",0.0722549131401395,4.39563893810773,0,1,1
"ZNF791",-0.237565771688158,5.20281444300236,0,1,1
"PHC3",-0.613053449271703,5.66348204925181,0,1,1
"GOLIM4",-0.162032643126885,5.19960130694707,0,1,1
"RBM4B",-0.87365514264981,4.53107002038009,0,1,1
"RBM4",0.307277455711496,6.83888805298639,0,1,1
"UBXN2A",0.786992984526051,4.27904813830241,0,1,1
"LEMD3",-0.386890594285474,4.9113825981384,0,1,1
"FAM174A",-0.125088441518196,3.25509998164273,0,1,1
"FAM53A",-0.156171115768081,1.10308353272438,0,1,1
"CYB561D1",-0.27641420926484,3.72955430070237,0,1,1
"CTU2",-0.171658665198756,3.76507859529232,0,1,1
"MGA",-0.57341941121716,5.53104108546509,0,1,1
"PRPF8",-0.79511943788151,8.37497870882027,0,1,1
"PITPNA",0.456940628850742,6.68236391878398,0,1,1
"DDX23",-0.0212542728478162,6.71065071681802,0,1,1
"ATP2A2",0.349912746354951,8.1580369129238,0,1,1
"RPL4",-0.484397279425789,10.9950671071638,0,1,1
"SNAPC5",0.252520060233242,4.05054125031289,0,1,1
"C12orf76",-0.467067296948626,3.75933428417054,0,1,1
"BBS1",-0.662544954669852,5.86529431551571,0,1,1
"PELI3",-0.894763066530392,3.92341701999498,0,1,1
"TMEM81",-0.662695953897484,1.0486413002588,0,1,1
"MSL2",0.2096148666844,5.45145870343569,0,1,1
"ZNF497",0.212438878380788,2.57090700525009,0,1,1
"ANGEL2",-0.679682669158577,4.8370182980286,0,1,1
"TMEM167A",0.476704637604005,5.92757706511305,0,1,1
"LARP7",-0.170854163968059,5.31174294184678,0,1,1
"FGFBP3",-0.37082526792028,1.12077156223332,0,1,1
"NR1D2",-0.213134749407453,5.67879219896032,0,1,1
"BRMS1",0.464261976573487,4.91998949568887,0,1,1
"RPL15",0.16882826282758,10.9828364816237,0,1,1
"HRAS",0.0724818476115567,4.33984889895665,0,1,1
"SRP72",0.481545960728715,6.73719958332191,0,1,1
"RIN1",-0.248307823931638,3.19503021651211,0,1,1
"THAP6",-0.403097536934308,3.58881071408232,0,1,1
"CEP135",-0.652954854325215,3.57921504975801,0,1,1
"PDE12",0.744299049390867,4.92710927521163,0,1,1
"GLMN",-0.343740101684665,2.863799824435,0,1,1
"NDUFA11",0.520521257975227,6.79404994431643,0,1,1
"RAB1B",0.784302998167594,7.9534976606292,0,1,1
"PTDSS2",-0.669708033952728,5.13355521730268,0,1,1
"C3orf33",-0.513753386935872,2.42788666161556,0,1,1
"KCTD13",-0.512396792314559,4.37562105775394,0,1,1
"DHX36",-0.411101249059249,5.68002226722906,0,1,1
"FBXW8",0.260623921501263,4.70077092287139,0,1,1
"KLC2",-0.317825611632422,5.45933947598052,0,1,1
"CTBP2",0.206283136305845,7.0881618800794,0,1,1
"ZDHHC14",-0.104824522360651,3.28918930708283,0,1,1
"ATR",-0.408438648047158,4.77080496866616,0,1,1
"VCPIP1",0.622481164116241,4.66837719664293,0,1,1
"PDIK1L",0.583467765053194,3.47615702116323,0,1,1
"TRAF6",-0.337498622158345,3.89807324563424,0,1,1
"ZNF654",-0.560554316186443,3.72678581298421,0,1,1
"MRPS22",0.690532945167001,5.18380937427377,0,1,1
"PACS1",0.777142978330319,7.40445447996586,0,1,1
"MARCKSL1",-0.0918065951777578,8.48350251713444,0,1,1
"SH3BP5L",0.334173689233277,5.28486171689855,0,1,1
"YPEL2",-0.057559449581726,4.56314969318891,0,1,1
"PARL",0.751071716142557,5.56260362829151,0,1,1
"DDIT3",-0.459469178246577,4.64934356747489,0,1,1
"PCCA",-0.886130134747608,4.06710439346127,0,1,1
"DCTN2",0.123033206744203,6.90154570757967,0,1,1
"ZNF408",0.648242156890274,4.03342745494955,0,1,1
"CTDSP2",-0.159950096036919,8.41046540222411,0,1,1
"CKAP5",-0.0682878342265569,6.89660541747017,0,1,1
"ARHGAP1",0.212737288135378,7.15863989209081,0,1,1
"MED16",-0.151380588624847,6.16585704012238,0,1,1
"ATG13",0.632183572135594,6.73616010898437,0,1,1
"LSM1",0.623967022949137,4.7100701550118,0,1,1
"TMEM9B",0.650629656666875,5.25907847189619,0,1,1
"PTPN2",-0.096714877986976,5.41846516476671,0,1,1
"EIF1AD",0.309290154389204,4.78383980319859,0,1,1
"SMAD2",-0.0614510397600201,6.27755634712858,0,1,1
"EIF3F",-0.474511378222205,7.94993904088441,0,1,1
"CLTB",-0.471504774161033,6.12207655526113,0,1,1
"SART1",-0.00590908469913387,6.30495358229777,0,1,1
"PPP2R2D",-0.869812771353512,5.4250840575834,0,1,1
"POLD4",0.237811941559412,5.4555870942096,0,1,1
"KCNE3",0.286403257026832,4.29931599604588,0,1,1
"ALG10B",-0.030545941157194,4.00747527274824,0,1,1
"UCP3",-0.388424232643794,0.463789823455479,0,1,1
"C11orf68",0.353987046013253,5.91612491585251,0,1,1
"PAAF1",-0.0749230189933217,4.67957377811556,0,1,1
"RAB6A",0.882952789818211,7.47607348615487,0,1,1
"ERCC4",0.100538943280108,3.43486771616296,0,1,1
"CCDC85B",0.0825509040568431,5.5490749887168,0,1,1
"TMEM70",0.146697248494117,4.55518254924969,0,1,1
"RPS6KB2",0.503566074095618,5.94481536207154,0,1,1
"ZNF77",-0.634194519513744,1.81142445949609,0,1,1
"SLC35E3",0.38423288974416,3.97020034580509,0,1,1
"MSRA",-0.149855056072945,2.69243224910906,0,1,1
"CTDNEP1",0.147610456749978,6.92643606860848,0,1,1
"SWI5",-0.0991516985316538,4.23035722242939,0,1,1
"A2M",-0.291338591912634,8.00503486965599,0,1,1
"UBE2O",-0.351435859833782,5.59856432974642,0,1,1
"ORAI3",0.10370122367136,5.01322118855093,0,1,1
"LYSMD3",-0.529837570679404,4.21762378882921,0,1,1
"ZNF613",0.153180765880257,2.28449581674173,0,1,1
"MBLAC2",-0.247310619944187,3.34368769407035,0,1,1
"IP6K1",-0.102689921829521,6.1821283115599,0,1,1
"CSTF3",0.51440145320328,5.01611996480204,0,1,1
"CHMP6",0.35037272014493,4.49131341851317,0,1,1
"TMEM39A",0.125458520745587,5.41713672142695,0,1,1
"TCP11L1",-0.369160006605525,2.65420308842012,0,1,1
"MYPOP",0.634939581175274,3.60982581680359,0,1,1
"ATAD5",-0.00208967578789343,2.36991981336184,0,1,1
"SMIM19",0.42750224731159,4.98234840587777,0,1,1
"ZSCAN2",-0.0424198099794983,3.12310534153279,0,1,1
"CDC26",0.0256022182185633,4.2220055477304,0,1,1
"CRLF3",0.39233959376833,3.59344847603988,0,1,1
"RNPEP",0.685279117970781,6.47827095353298,0,1,1
"KCMF1",0.754907008792616,6.1260826425465,0,1,1
"SPRYD4",0.363567704213083,4.68602898467494,0,1,1
"CLEC14A",-0.603142736736622,3.08942795068647,0,1,1
"CLK2",-0.471801838031668,6.25721713604559,0,1,1
"LPCAT4",0.222804167548293,5.53890100441885,0,1,1
"ZNF575",-0.501632073946478,1.49532972449622,0,1,1
"WDR25",0.311336552397511,3.53330799091436,0,1,1
"B3GNT5",0.206327208098815,3.3028380548556,0,1,1
"LMNB2",0.693885585518259,6.16679151990586,0,1,1
"RMDN1",0.311804426032019,4.9370938764113,0,1,1
"MEX3C",0.329083011494668,5.31908367454986,0,1,1
"MYO1D",-0.66714239952906,6.18792126548059,0,1,1
"CCDC121",0.112567726713821,2.39841655272286,0,1,1
"ACSF3",-0.912135072289974,4.49535143952362,0,1,1
"PFN4",-0.0672743414948714,-0.921630446185484,0,1,1
"RUFY1",-0.208347254571865,5.62538779574026,0,1,1
"VSIG10",-0.180664347069269,4.65779294802007,0,1,1
"FAM91A1",0.465844627107394,6.08727424965134,0,1,1
"PXMP2",0.485642074084726,4.17459779856962,0,1,1
"TCEANC",-0.403449644729421,1.80873969109449,0,1,1
"PNMA1",-0.289496810140239,6.2447292505124,0,1,1
"MAMSTR",-0.0338746360512974,3.34629105309482,0,1,1
"ANKLE2",-0.191292948802515,6.43033666377155,0,1,1
"THAP4",0.719793801073445,6.05849667591461,0,1,1
"NFATC2IP",-0.610706908405601,5.48108304757589,0,1,1
"SHMT1",0.746263295943964,5.24499964657843,0,1,1
"DPP7",0.186760978773848,6.39689390074947,0,1,1
"SEC24C",-0.284350124670861,6.84515073383511,0,1,1
"SMCR8",0.0630128095203082,5.04881156910619,0,1,1
"DEAF1",0.502875814747013,5.24229150691053,0,1,1
"TMEM80",-0.729886179832536,4.42652972660499,0,1,1
"SIX5",-0.637452526497595,5.84609197147223,0,1,1
"FBXO46",0.246316355621814,5.10692215688038,0,1,1
"SLC38A9",0.14573154942462,3.39937355967017,0,1,1
"WDR73",-0.905380819554273,5.01151962168592,0,1,1
"POLE",-0.463526303858629,5.59198598140379,0,1,1
"ZBTB34",-0.386168096669904,3.66043470085223,0,1,1
"FAM210A",0.452383453314215,3.95660457620289,0,1,1
"TALDO1",0.794618021799006,7.00025955339497,0,1,1
"RPS6KA3",-0.208858863738268,5.29456742990023,0,1,1
"PUS1",0.653278590918725,4.4255333804283,0,1,1
"MAN1B1",-0.53750950035834,6.1154448410977,0,1,1
"TOP3A",-0.242859909711473,4.05877212746939,0,1,1
"CASKIN2",0.438652548371248,5.86650870830494,0,1,1
"ZBTB38",-0.071445881361492,6.0063257877479,0,1,1
"CCDC71",0.656421490726348,4.89783072691145,0,1,1
"TIMM22",0.317769346293605,4.50075192044599,0,1,1
"PAWR",-0.570327363165173,6.02533345489535,0,1,1
"TGIF1",0.810392911771966,6.16290389485473,0,1,1
"MIEF2",-0.338547603518475,4.02408604340387,0,1,1
"GPR4",-0.514885839687047,2.06312215807675,0,1,1
"ARIH2",-0.501761255238206,6.01597113251637,0,1,1
"SLC25A22",0.646535051175693,5.22966480804206,0,1,1
"RABEP2",0.593844868185052,4.2766370975835,0,1,1
"C18orf32",0.139128497700867,5.29123746780083,0,1,1
"RPLP2",0.0070580270981484,9.80984019062205,0,1,1
"CSTF2T",0.0385717760760382,5.07828892741612,0,1,1
"ACAD9",0.423336980274459,5.63068584131849,0,1,1
"IL17RA",0.0397758907909109,4.99196796080206,0,1,1
"PNPLA2",0.0146754800360922,7.28855576726948,0,1,1
"THAP5",-0.228687306733284,4.51746340780909,0,1,1
"FAM20C",-0.0624817542680285,5.57901049123276,0,1,1
"FLII",-0.618755935188676,6.97335501718631,0,1,1
"HNRNPA0",0.0210729853448894,7.70352687891744,0,1,1
"CHID1",0.217007369982471,6.17572300183614,0,1,1
"TMEM187",0.432574637608026,3.62238887250427,0,1,1
"ZNF619",0.515460252585049,2.88028761429806,0,1,1
"AP3S1",-0.298567653523117,5.56798332233457,0,1,1
"GRB2",0.448745644607564,6.74492090932367,0,1,1
"ZBTB41",-0.183999420828188,4.37707554231242,0,1,1
"BET1L",-0.580938091049032,6.19124863859663,0,1,1
"RPS27",-0.296641734658341,10.3067192785446,0,1,1
"RIC8A",0.347486990161928,6.6272660118297,0,1,1
"ASB8",0.335445840388807,4.87272240935038,0,1,1
"DMAP1",-0.907846510730827,5.56289628104119,0,1,1
"NDUFAF3",0.8146514213663,6.19456683174677,0,1,1
"DDX10",-0.0079002541852331,4.76474186927192,0,1,1
"DALRD3",0.423552761322138,5.51714859632247,0,1,1
"LCORL",-0.284561157125645,3.10581594168855,0,1,1
"PARD6G",-0.362319525657312,3.45690022209804,0,1,1
"ZNF454",-0.369315838033116,1.07088433679695,0,1,1
"PLEC",0.384862442348229,9.28807760681415,0,1,1
"ZNF543",-0.425780330146594,2.34346525457469,0,1,1
"GALNT11",-0.463442366464428,5.28028415798169,0,1,1
"ZFAND2A",-0.113340962353913,3.38479768948539,0,1,1
"PLEKHM3",-0.410676420999643,1.58243606360835,0,1,1
"ZNF223",-0.511670001540133,1.85157920851689,0,1,1
"FAM220A",0.298895989563826,4.30454580482716,0,1,1
"NT5DC1",0.101726928900407,4.4706032954274,0,1,1
"COX14",0.379117374889903,4.82556441741426,0,1,1
"MCMDC2",-0.176529545941346,0.704031448247961,0,1,1
"P4HTM",-0.13908329640023,6.12177395641225,0,1,1
"KLHL11",-0.245546135792691,0.735740820720504,0,1,1
"EPM2AIP1",-0.828083596111265,5.95289165584724,0,1,1
"CTNNBIP1",0.716522393834383,5.32921993952949,0,1,1
"ZNF713",0.521780969522751,2.2962435146057,0,1,1
"PARP10",-0.066941684674549,6.77260080003592,0,1,1
"SUZ12",0.209906571520857,5.02463775046166,0,1,1
"NSUN3",0.533989163567226,3.40762465269123,0,1,1
"ZHX2",-0.120600561634857,6.04694456067052,0,1,1
"MPI",-0.0603098677741913,5.56207264676005,0,1,1
"APOLD1",-0.0966348855572159,3.45933230418031,0,1,1
"TAF7",-0.223229806582941,6.79910595455362,0,1,1
"PFAS",-0.429206140750394,4.82551544607153,0,1,1
"GAK",-0.730099166169462,6.65690819999665,0,1,1
"ZBTB7A",0.55937421735713,5.96517329318288,0,1,1
"TUFM",0.856935101104046,7.58794455977949,0,1,1
"FBXO34",0.70879305070572,5.33844282153269,0,1,1
"EIF3K",0.634079502976229,7.46947554637644,0,1,1
"MRFAP1L1",-0.205713580310312,5.74466240045128,0,1,1
"SNX18",-0.678667477962422,5.11183035644875,0,1,1
"MRFAP1",-0.648451803076276,7.64604261008216,0,1,1
"RRS1",0.54853839955593,4.8603549155717,0,1,1
"SPTY2D1",0.0262619024790922,4.86292873197383,0,1,1
"SAMD4B",0.322759847854869,7.45096182509086,0,1,1
"EDC3",0.151700567484186,5.45771754062761,0,1,1
"TCAIM",0.303910894624024,4.71489703403664,0,1,1
"FUCA1",0.778581377048181,5.45996342272422,0,1,1
"MAGED1",0.843997916093317,7.88978608800414,0,1,1
"LDLRAD3",-0.228558446663453,4.55795426784366,0,1,1
"PTPN11",0.0541795853523963,6.2717958757259,0,1,1
"PACS2",-0.221080739001133,6.78440149738222,0,1,1
"ELMOD2",0.0999634708713897,4.40610823684514,0,1,1
"GEMIN4",-0.491855168886846,5.05434466774467,0,1,1
"KLHL28",-0.569885035406213,3.59441192511242,0,1,1
"GCC1",0.3425685679682,4.35571065230619,0,1,1
"CDC42EP4",0.374334249206463,7.53003770475937,0,1,1
"MAF1",0.881044304788468,7.65305677018136,0,1,1
"CDH5",-0.328617525652618,3.94013500382004,0,1,1
"MYADM",0.0522847838744323,7.11942134307631,0,1,1
"SERTAD2",0.355311374370668,5.33486145244889,0,1,1
"AKAP5",0.514857932937269,0.8588418861174,0,1,1
"PDXDC1",0.429951445173477,6.99607792699993,0,1,1
"R3HDM2",-0.541281137842675,6.33193941647193,0,1,1
"BBS10",0.475108678923447,4.21461255203489,0,1,1
"ZNF771",0.405530005596803,4.03717818145892,0,1,1
"PSTK",0.367676102837768,2.46484527062879,0,1,1
"SOCS4",0.0463411536116061,4.25665499405726,0,1,1
"TMEM86B",-0.523102438575787,1.95559387753022,0,1,1
"SEPT1",0.0959831938761719,2.8066466908343,0,1,1
"TRNAU1AP",-0.290885435304639,4.04052395519072,0,1,1
"EXOC3",-0.674411597126541,6.08844674613671,0,1,1
"MED14",0.232839949784194,5.84295185670142,0,1,1
"PRKRA",0.540368936703577,5.84650126204325,0,1,1
"OAZ2",-0.0568564880826141,6.44792298331759,0,1,1
"HCLS1",-0.0024044757350774,4.06675078964126,0,1,1
"PAK2",0.925487171365709,6.83183108115322,0,1,1
"MCFD2",-0.873278668760373,6.71282656099478,0,1,1
"NRIP1",0.00919648300674591,5.24778395136735,0,1,1
"SSTR2",0.212713505290398,0.0559593290070849,0,1,1
"PCGF5",0.0129147681199653,5.88682727101992,0,1,1
"YOD1",0.0490499601511605,3.56265007618834,0,1,1
"TMEM64",-0.606757164662531,4.46155958230562,0,1,1
"GPR157",0.0564961575858396,3.74738209071359,0,1,1
"OR51E1",0.00840599691354971,-0.853499118759777,0,1,1
"ZFP3",0.626793516266102,3.76600725870604,0,1,1
"PSMG4",-0.375379774142569,3.82781362455143,0,1,1
"KCTD2",-0.729663573697622,5.55607231927746,0,1,1
"CMTR2",-0.145070285278796,4.25179583716785,0,1,1
"PITPNB",-0.209251966457212,5.84384172397446,0,1,1
"TCEAL8",0.369487677623615,5.47167711350793,0,1,1
"LRRC57",-0.31603560521234,4.30126397821588,0,1,1
"BBS12",0.114195609798562,2.37130234321013,0,1,1
"ZFP82",0.611871588237482,3.39461873720525,0,1,1
"AEN",-0.546560984224489,3.78050027391649,0,1,1
"FKRP",-0.910735729253776,3.93387450417997,0,1,1
"METTL23",0.400016427604037,4.62204602795424,0,1,1
"EHMT1",-0.560442573404591,5.99813199106072,0,1,1
"NPM1",-0.666935180938141,9.31017368641185,0,1,1
"PJA1",-0.451998841469769,5.00998728956127,0,1,1
"DHTKD1",0.238425688628787,5.46817585877751,0,1,1
"ZNF746",0.598001766204599,5.09853292488095,0,1,1
"POLR2A",-0.377797500383484,7.60174730586348,0,1,1
"ZNF322",-0.16884446339467,5.13045625506619,0,1,1
"LRRC75A",-0.0760462501721184,1.91023079390813,0,1,1
"OGFOD3",-0.117023767365773,5.14324355585931,0,1,1
"ZNF678",-0.251077542716791,3.17641622146746,0,1,1
"ZBTB2",-0.0358439938291033,4.16022991349314,0,1,1
"RNF135",0.200659210864382,4.44672289117768,0,1,1
"SGSH",-0.30821188378174,5.28429320281356,0,1,1
"SETD2",-0.70714977972053,6.22484981277595,0,1,1
"TMIE",-0.292931622024806,-0.0711826404077727,0,1,1
"MEX3D",0.78857546423697,5.16532955299112,0,1,1
"ZFP41",0.0752817602907738,4.37442818291922,0,1,1
"HKR1",-0.50426288035838,5.33156467849172,0,1,1
"YIPF6",0.225401091331726,5.65737816258064,0,1,1
"SIAH2",0.571403955085608,5.92243179719616,0,1,1
"COPG1",0.972999732989114,7.72894145399482,0,1,1
"RELL1",-0.114548974923967,1.42342611951351,0,1,1
"RFX7",0.0837320583355012,4.54945806327139,0,1,1
"RNF41",0.768910716400316,6.00975049352085,0,1,1
"IBA57",-0.603395349890772,3.29274597983083,0,1,1
"ZNF329",-0.18362640042596,3.55058804907802,0,1,1
"C5orf24",0.446097440756225,5.87769276792053,0,1,1
"PRKAG1",0.798761723960806,5.82462874001632,0,1,1
"CCDC149",-0.922500043894249,3.97627501968811,0,1,1
"WRB",-0.278983057489029,4.7010910118274,0,1,1
"TNRC18",-0.0961163859315723,7.78029437791049,0,1,1
"DEXI",-0.306132502502944,5.04152729615311,0,1,1
"FAM89A",-0.104945745010081,2.49082665903136,0,1,1
"IST1",-0.940629368093089,6.57794137262348,0,1,1
"MRPL41",-0.376229046160759,5.32124079696838,0,1,1
"TSEN54",0.6497476916656,4.83901165093231,0,1,1
"ARL6IP4",-0.0359716864310924,7.26044973960863,0,1,1
"HHIPL1",-0.141858148414989,1.98824098137613,0,1,1
"ATP6AP2",0.571386219621046,7.04926187742187,0,1,1
"CYB5D1",-0.688937126433575,4.23309032406126,0,1,1
"C8orf33",0.522127465904979,6.6845205765619,0,1,1
"ZSCAN22",-0.0450664418172746,2.41594008311338,0,1,1
"KCNJ14",-0.0345058032772512,1.3450330151768,0,1,1
"GLTPD2",-0.184364918653493,-2.24895355557089,0,1,1
"KBTBD3",-0.025502732439171,2.58401803599065,0,1,1
"YBEY",0.291704471444393,3.1645060043149,0,1,1
"CLN8",-0.354037347709907,3.17883155504387,0,1,1
"TRAPPC6B",-0.601801826331495,4.4208560258839,0,1,1
"PGBD4",0.557705011527681,1.6262245081937,0,1,1
"NPLOC4",0.414342368338342,6.87404410981328,0,1,1
"EXOC7",-0.142936321647535,7.20332680825633,0,1,1
"CEP97",-0.358440652276621,3.59733432339267,0,1,1
"FES",-0.615777414789831,4.41399252292914,0,1,1
"MXRA7",-0.710694361103907,7.19111410193508,0,1,1
"ADI1",0.313716460627187,6.59164978677804,0,1,1
"NGRN",-0.148406766702461,6.88078010275759,0,1,1
"RPS17",0.493842877884715,10.3363747313092,0,1,1
"ACBD3",0.683027411409458,5.97228867831397,0,1,1
"C16orf72",-0.038853296551757,6.11041590353891,0,1,1
"ALG12",-0.37499722484141,4.32961443001481,0,1,1
"RBM10",-0.200315415638627,6.50134600824091,0,1,1
"RPL35A",0.0247564246110681,9.78476672266584,0,1,1
"ZNF721",-0.598164273623925,4.27636188134814,0,1,1
"C11orf54",0.0235225640484886,4.94740782063515,0,1,1
"CEP63",-0.70209668873757,4.28695295740092,0,1,1
"EWSR1",-1.01733182564062,7.59851373449557,0,1,1
"HMGN4",0.07615125381525,5.20084397452908,0,1,1
"CNOT10",0.646472433193772,5.07847374748188,0,1,1
"MTA1",-0.143456813673289,6.96692596438254,0,1,1
"ZNF320",-0.399210127511243,4.68094794705901,0,1,1
"AP2A2",-0.56885227926939,6.23634051022575,0,1,1
"AFMID",-0.0900810309119127,4.44765438640154,0,1,1
"GAS6",-0.122944886561262,8.12781273668789,0,1,1
"ARHGEF37",-0.268599155029625,3.53474891174566,0,1,1
"PTGDR2",0.490557247864818,-1.52703597930136,0,1,1
"CEP57L1",-0.303388906115627,2.73969731056052,0,1,1
"SMDT1",-0.734858890490149,5.27759290134609,0,1,1
"PTTG1IP",0.576722186034497,8.23605671679951,0,1,1
"DDX41",0.30929165086116,6.37601970102676,0,1,1
"DAZAP2",0.811786456898894,8.02053655803008,0,1,1
"ZNF623",0.779759094686294,5.57520349576772,0,1,1
"CCDC125",-0.0758102831279435,3.20544170011813,0,1,1
"BCOR",-0.266449769640118,5.65312675413728,0,1,1
"JRKL",-0.18204688365185,3.62755233334396,0,1,1
"FHL3",0.173876585542173,4.99060247988331,0,1,1
"SF3A3",0.496346180409619,6.48753756136804,0,1,1
"GTF2H2C",-0.263702949678323,4.15458631416864,0,1,1
"ASB7",0.548857303806168,4.26069150391455,0,1,1
"COA5",-0.162429002180224,5.07101506018874,0,1,1
"PRR14L",-0.238615640733005,5.2490504876442,0,1,1
"SETD3",0.131991591312891,5.534389817366,0,1,1
"ZNRF3",0.0161902627780188,4.70094999169639,0,1,1
"TANGO2",0.419128914964459,4.18293223903225,0,1,1
"SFXN4",0.371470430086516,4.33877645653665,0,1,1
"FAM167B",-0.127289586144378,0.856693738040657,0,1,1
"MRPL54",0.127817415866769,4.21570754365598,0,1,1
"ZNF438",-0.476408440268473,3.30418451806093,0,1,1
"HMCES",0.252648769718742,5.56145721401262,0,1,1
"ZNF530",-0.00235389257821561,1.94751150429483,0,1,1
"NDUFB1",0.468839196421247,5.07749446263981,0,1,1
"KLHL25",0.257630306541794,3.52077262548022,0,1,1
"TBK1",-0.0878484968451954,4.52097437556498,0,1,1
"TBL3",0.476680926438894,5.67919088923058,0,1,1
"CHEK2",0.451960645897967,3.83818317007724,0,1,1
"RBM12B",-0.902741064067201,4.69900393008025,0,1,1
"BTBD9",-0.325504632740734,4.46739379768797,0,1,1
"TOB2",-0.445430997155139,6.52130498201024,0,1,1
"PTP4A2",0.520996444765856,7.64316519712378,0,1,1
"ACTG1",0.256773672149748,11.7768968627294,0,1,1
"DENND5A",-0.894653440965102,5.68572381947,0,1,1
"DIABLO",0.895522697887164,5.73357310773232,0,1,1
"VPS33B",-0.688125937759848,3.80918626943,0,1,1
"FAM120C",-0.222355284818587,4.15230621861085,0,1,1
"EIF3C",0.235492871254511,8.72357145516347,0,1,1
"LRTOMT",0.521595634677313,3.9881662753599,0,1,1
"CRELD2",-0.731408972131231,4.46613978766323,0,1,1
"SCFD2",-0.0746834165227748,3.66942689156981,0,1,1
"PPP1R2",0.745253819823973,5.87878284145965,0,1,1
"SNRNP35",0.169382800342825,4.03686874328872,0,1,1
"CMSS1",0.638583009332532,4.72691693509367,0,1,1
"TM2D3",-0.866106934831231,5.20114987065696,0,1,1
"TSSC4",-0.269214572552109,4.67279047599181,0,1,1
"SS18L1",-0.703226805722902,4.51353887758425,0,1,1
"TOP1MT",0.121752551230446,5.37507036352276,0,1,1
"COPB2",1.02692509552503,7.41918198635547,0,1,1
"THAP7",-0.624003419378906,4.85772160940722,0,1,1
"KNTC1",0.366279306487352,4.59066956350202,0,1,1
"ZFP1",0.141331996307279,3.50291344104867,0,1,1
"SNN",-0.340367683526467,4.89292556543951,0,1,1
"MED12",-0.658009170582294,6.4648323142791,0,1,1
"SEPT9",0.734256645198075,8.21156565282934,0,1,1
"AMER1",-0.737739780456512,3.95268840610525,0,1,1
"EIF4ENIF1",-0.729178915561532,4.88628403831828,0,1,1
"ATL3",0.309668068650553,6.70493804332944,0,1,1
"TMED9",0.887365860935031,6.9195555890883,0,1,1
"TMEM186",0.678135328803015,3.32017751161599,0,1,1
"ARMCX2",-0.439834953824533,5.98697841157807,0,1,1
"BTBD6",-0.162253414752318,5.61641781141148,0,1,1
"H1FX",0.285993165741653,7.75300575588459,0,1,1
"RBM43",-0.351808152534983,3.69962298657773,0,1,1
"IMMP2L",-0.381081364420716,3.32530104026884,0,1,1
